v_log_id,timestamp_in,timestamp_out,nfc_id,place_id
1299,2021-06-04 05:09:27,2021-06-04 17:45:05,14,230
1300,2021-05-30 08:24:55,2021-05-30 13:04:42,14,230
1301,2021-05-24 14:47:50,2021-05-25 09:56:34,14,230
1302,2021-05-24 18:57:43,2021-05-25 00:17:59,14,230
1303,2021-05-22 11:04:02,2021-05-22 18:43:37,14,230
1304,2021-05-23 19:39:26,2021-05-24 09:14:38,14,230
1305,2021-05-13 03:11:02,2021-05-13 10:01:29,14,230
1306,2021-06-14 09:18:09,2021-06-15 11:27:45,14,230
1307,2021-05-10 06:12:29,2021-05-10 12:22:31,14,230
1308,2021-05-04 15:32:55,2021-05-05 14:04:47,14,230
1309,2021-05-24 11:25:43,2021-05-24 16:12:32,14,230
1310,2021-05-21 07:49:35,2021-05-21 19:31:59,14,230
1311,2021-05-07 21:18:21,2021-05-08 10:08:38,14,230
1312,2021-05-14 15:32:24,2021-05-15 17:30:31,14,230
1313,2021-05-21 23:49:11,2021-05-23 00:24:25,14,230
1314,2021-06-17 16:49:20,2021-06-18 20:23:13,14,230
1315,2021-06-11 11:58:34,2021-06-12 02:13:52,14,230
1316,2021-06-09 06:22:01,2021-06-09 17:55:42,14,230
1317,2021-05-27 00:38:26,2021-05-28 00:11:57,14,230
1318,2021-05-28 17:44:05,2021-05-29 14:37:12,14,230
1319,2021-06-16 13:57:51,2021-06-17 17:37:27,14,230
1320,2021-06-04 23:06:46,2021-06-04 23:08:24,14,12
1321,2021-05-07 04:16:00,2021-05-07 04:16:42,14,12
1322,2021-06-07 16:58:10,2021-06-07 16:59:44,14,11
1323,2021-06-09 22:54:32,2021-06-09 22:54:59,14,11
1324,2021-05-09 03:43:45,2021-05-09 03:44:25,14,13
1325,2021-05-27 19:10:06,2021-05-27 19:10:33,14,15
1326,2021-06-02 00:03:25,2021-06-02 00:04:23,14,15
1327,2021-06-12 20:35:33,2021-06-12 20:36:29,14,13
1328,2021-05-24 18:10:04,2021-05-24 18:10:57,14,14
1329,2021-06-16 20:00:17,2021-06-16 20:00:37,14,12
1330,2021-05-29 01:30:05,2021-05-29 01:31:06,14,14
1331,2021-06-14 00:17:01,2021-06-14 00:18:07,14,15
1332,2021-06-16 16:10:56,2021-06-16 16:11:41,14,13
1333,2021-05-31 14:53:54,2021-05-31 14:54:42,14,11
1334,2021-06-19 03:28:06,2021-06-19 03:29:46,14,14
1335,2021-05-25 19:34:41,2021-05-25 19:35:02,14,12
1336,2021-06-14 07:25:45,2021-06-14 07:26:06,14,13
1337,2021-05-15 17:41:05,2021-05-15 17:42:18,14,11
1338,2021-05-22 08:24:50,2021-05-22 08:25:20,14,13
1339,2021-06-01 20:17:45,2021-06-01 20:18:49,14,11
1340,2021-05-12 22:15:13,2021-05-12 22:16:45,14,15
1341,2021-06-17 05:35:10,2021-06-17 05:36:13,14,13
1342,2021-06-03 09:36:18,2021-06-03 09:37:04,14,11
1343,2021-06-15 11:36:04,2021-06-15 11:37:22,14,11
1344,2021-05-07 11:45:17,2021-05-07 11:46:27,14,11
1345,2021-06-09 22:13:26,2021-06-09 22:14:40,14,13
1346,2021-05-07 10:16:45,2021-05-07 10:18:15,14,14
1347,2021-05-04 20:13:44,2021-05-04 20:14:04,14,13
1348,2021-05-06 12:42:11,2021-05-06 12:43:22,14,15
1349,2021-05-09 01:38:12,2021-05-09 01:39:19,14,14
1350,2021-05-12 08:32:07,2021-05-12 08:33:22,14,11
1351,2021-06-12 09:21:33,2021-06-12 09:23:13,14,12
1352,2021-06-01 02:06:30,2021-06-01 02:08:08,14,15
1353,2021-05-06 03:50:07,2021-05-06 03:51:40,14,14
1354,2021-06-02 09:10:41,2021-06-02 09:12:01,14,11
1355,2021-05-03 15:54:55,2021-05-03 15:55:59,14,13
1356,2021-05-31 19:06:10,2021-05-31 19:07:14,14,11
1357,2021-05-21 10:45:33,2021-05-21 10:45:58,14,13
1358,2021-05-17 14:20:02,2021-05-17 14:21:04,14,11
1359,2021-05-17 02:02:25,2021-05-17 02:02:53,14,12
1360,2021-05-24 22:03:31,2021-05-24 22:05:01,14,14
1361,2021-05-16 12:52:33,2021-05-16 12:53:59,14,13
1362,2021-05-12 11:06:24,2021-05-12 11:06:57,14,15
1363,2021-05-13 16:44:56,2021-05-13 16:46:27,14,14
1364,2021-05-06 04:42:58,2021-05-06 04:44:37,14,14
1365,2021-06-16 02:24:47,2021-06-16 02:25:34,14,13
1366,2021-05-06 23:19:28,2021-05-06 23:20:45,14,13
1367,2021-05-16 11:11:11,2021-05-16 11:11:52,14,14
1368,2021-06-15 15:05:15,2021-06-15 15:06:42,14,14
1369,2021-05-03 17:55:33,2021-05-03 17:56:37,14,13
1370,2021-05-14 07:06:40,2021-05-14 08:27:40,14,24
1371,2021-06-09 14:31:22,2021-06-09 15:03:22,14,20
1372,2021-05-14 18:05:13,2021-05-14 19:38:13,14,24
1373,2021-06-06 05:42:57,2021-06-06 06:21:57,14,23
1374,2021-05-03 16:18:38,2021-05-03 17:58:38,14,21
1375,2021-05-07 16:47:20,2021-05-07 17:20:20,14,18
1376,2021-05-08 00:38:56,2021-05-08 02:17:56,14,18
1377,2021-06-16 08:48:16,2021-06-16 09:42:16,14,17
1378,2021-05-25 02:12:21,2021-05-25 02:29:21,14,18
1379,2021-05-30 16:12:42,2021-05-30 17:37:42,14,18
1380,2021-05-15 10:42:25,2021-05-15 19:33:21,15,229
1381,2021-05-22 14:09:31,2021-05-23 13:19:43,15,229
1382,2021-05-07 21:50:29,2021-05-08 07:58:58,15,229
1383,2021-05-12 11:14:44,2021-05-12 14:30:33,15,229
1384,2021-05-11 12:25:28,2021-05-12 07:47:53,15,229
1385,2021-05-04 10:35:14,2021-05-04 18:50:54,15,229
1386,2021-06-18 07:48:48,2021-06-19 00:50:27,15,229
1387,2021-06-02 06:52:37,2021-06-02 22:50:02,15,229
1388,2021-05-09 22:23:14,2021-05-10 20:14:19,15,229
1389,2021-05-09 12:11:25,2021-05-10 05:11:50,15,229
1390,2021-05-26 00:26:20,2021-05-26 10:36:30,15,229
1391,2021-05-18 00:42:23,2021-05-18 07:11:45,15,229
1392,2021-06-04 03:49:53,2021-06-05 11:04:08,15,229
1393,2021-06-07 01:25:36,2021-06-07 18:18:48,15,229
1394,2021-05-20 21:33:36,2021-05-22 00:06:28,15,229
1395,2021-06-09 00:36:23,2021-06-09 09:41:17,15,229
1396,2021-06-04 16:07:14,2021-06-05 13:16:36,15,229
1397,2021-05-27 11:28:59,2021-05-28 15:51:36,15,229
1398,2021-05-28 16:42:05,2021-05-29 23:23:31,15,229
1399,2021-06-08 10:34:29,2021-06-08 19:45:23,15,229
1400,2021-06-16 16:02:02,2021-06-17 01:41:10,15,229
1401,2021-05-14 12:47:36,2021-05-15 01:10:05,15,229
1402,2021-06-10 22:20:36,2021-06-11 16:07:35,15,229
1403,2021-06-01 05:48:35,2021-06-01 18:28:35,15,229
1404,2021-06-12 10:25:29,2021-06-12 23:52:36,15,229
1405,2021-06-17 19:16:52,2021-06-18 12:10:53,15,229
1406,2021-06-13 12:58:01,2021-06-14 06:38:26,15,229
1407,2021-05-26 17:51:55,2021-05-27 10:07:30,15,229
1408,2021-05-04 01:51:06,2021-05-05 00:58:37,15,229
1409,2021-05-25 13:47:47,2021-05-26 13:55:38,15,229
1410,2021-05-31 09:04:50,2021-05-31 09:05:12,15,12
1411,2021-06-12 15:42:25,2021-06-12 15:43:50,15,11
1412,2021-06-14 14:36:12,2021-06-14 14:37:05,15,11
1413,2021-05-31 07:37:47,2021-05-31 07:39:09,15,11
1414,2021-06-06 12:12:43,2021-06-06 12:13:34,15,13
1415,2021-05-04 09:23:19,2021-05-04 09:23:53,15,13
1416,2021-06-13 07:27:06,2021-06-13 07:27:38,15,14
1417,2021-05-06 20:30:04,2021-05-06 20:31:00,15,11
1418,2021-06-14 21:46:18,2021-06-14 21:46:42,15,12
1419,2021-05-26 03:28:29,2021-05-26 03:30:05,15,14
1420,2021-05-29 18:27:50,2021-05-29 18:29:11,15,11
1421,2021-06-03 12:52:57,2021-06-03 12:53:37,15,11
1422,2021-05-17 00:52:43,2021-05-17 00:53:34,15,15
1423,2021-06-07 06:55:01,2021-06-07 06:55:43,15,13
1424,2021-05-24 01:19:18,2021-05-24 01:20:01,15,13
1425,2021-06-06 09:04:15,2021-06-06 09:05:26,15,14
1426,2021-05-09 17:53:37,2021-05-09 17:54:05,15,11
1427,2021-06-14 21:39:00,2021-06-14 21:39:29,15,11
1428,2021-06-03 13:15:08,2021-06-03 13:15:34,15,11
1429,2021-05-22 20:52:23,2021-05-22 20:53:23,15,13
1430,2021-05-06 20:56:03,2021-05-06 20:56:29,15,12
1431,2021-06-12 00:13:16,2021-06-12 00:14:33,15,14
1432,2021-06-07 22:38:02,2021-06-07 22:39:06,15,13
1433,2021-05-17 03:48:00,2021-05-17 03:48:25,15,14
1434,2021-06-06 03:14:57,2021-06-06 03:15:29,15,15
1435,2021-05-26 11:10:13,2021-05-26 11:11:34,15,14
1436,2021-06-01 06:55:33,2021-06-01 06:56:31,15,11
1437,2021-06-06 14:18:10,2021-06-06 14:18:39,15,11
1438,2021-05-27 10:46:56,2021-05-27 10:48:02,15,14
1439,2021-05-23 13:12:15,2021-05-23 13:12:47,15,11
1440,2021-06-10 19:25:13,2021-06-10 19:26:31,15,11
1441,2021-05-22 03:03:32,2021-05-22 03:04:54,15,12
1442,2021-05-22 17:29:22,2021-05-22 17:30:03,15,14
1443,2021-06-05 13:26:50,2021-06-05 13:27:54,15,11
1444,2021-06-10 20:44:43,2021-06-10 20:46:23,15,12
1445,2021-06-09 10:48:37,2021-06-09 10:49:31,15,14
1446,2021-05-14 20:32:08,2021-05-14 20:33:43,15,12
1447,2021-05-13 23:01:19,2021-05-13 23:02:21,15,15
1448,2021-05-04 22:05:24,2021-05-04 22:06:43,15,12
1449,2021-06-05 21:16:04,2021-06-05 21:17:28,15,14
1450,2021-06-02 11:53:49,2021-06-02 11:54:26,15,12
1451,2021-05-19 08:12:35,2021-05-19 08:13:50,15,14
1452,2021-06-10 10:58:02,2021-06-10 10:59:14,15,14
1453,2021-06-14 08:28:17,2021-06-14 08:29:44,15,15
1454,2021-05-14 20:19:43,2021-05-14 20:20:45,15,14
1455,2021-05-17 21:00:29,2021-05-17 21:01:09,15,11
1456,2021-05-19 00:12:14,2021-05-19 00:13:05,15,13
1457,2021-06-10 03:30:54,2021-06-10 03:32:31,15,13
1458,2021-05-13 05:28:00,2021-05-13 05:28:37,15,11
1459,2021-06-12 14:02:13,2021-06-12 14:03:42,15,13
1460,2021-05-14 16:12:47,2021-05-14 17:05:47,15,20
1461,2021-05-23 17:15:51,2021-05-23 18:09:51,15,25
1462,2021-05-29 17:03:18,2021-05-29 18:53:18,15,25
1463,2021-06-18 09:06:01,2021-06-18 09:40:01,15,20
1464,2021-05-20 05:47:33,2021-05-20 06:01:33,15,25
1465,2021-06-09 18:03:58,2021-06-09 19:30:58,15,18
1466,2021-05-09 18:49:12,2021-05-09 20:09:12,15,19
1467,2021-05-26 11:07:54,2021-05-26 13:06:54,15,18
1468,2021-05-07 05:03:18,2021-05-07 06:12:18,15,17
1469,2021-05-23 01:57:49,2021-05-23 03:43:49,15,17
1470,2021-06-14 17:59:42,2021-06-14 19:47:42,15,51
1471,2021-06-14 17:59:42,2021-05-06 15:21:41,15,26
1472,2021-05-22 04:35:53,2021-05-22 21:36:40,16,391
1473,2021-05-18 08:05:00,2021-05-19 12:00:13,16,391
1474,2021-05-28 01:16:16,2021-05-28 23:25:42,16,391
1475,2021-06-15 14:51:58,2021-06-16 02:25:07,16,391
1476,2021-05-28 13:48:45,2021-05-29 08:08:51,16,391
1477,2021-05-04 12:13:51,2021-05-04 21:30:35,16,391
1478,2021-05-28 21:32:43,2021-05-30 02:08:23,16,391
1479,2021-05-28 23:01:29,2021-05-29 15:04:56,16,391
1480,2021-05-30 05:41:14,2021-05-30 14:26:49,16,391
1481,2021-05-04 21:20:58,2021-05-05 08:15:41,16,391
1482,2021-06-12 16:28:19,2021-06-13 12:55:20,16,391
1483,2021-05-12 12:35:24,2021-05-12 22:30:19,16,391
1484,2021-05-21 13:57:03,2021-05-22 15:02:51,16,391
1485,2021-06-06 21:42:31,2021-06-07 09:04:25,16,391
1486,2021-05-09 04:24:35,2021-05-09 15:24:31,16,391
1487,2021-06-06 10:32:03,2021-06-07 08:13:56,16,391
1488,2021-06-11 02:50:22,2021-06-11 10:12:51,16,391
1489,2021-05-14 21:28:11,2021-05-15 07:43:16,16,391
1490,2021-05-16 07:15:02,2021-05-16 23:25:28,16,391
1491,2021-06-21 01:54:17,2021-06-22 02:40:17,16,391
1492,2021-05-04 00:43:41,2021-05-05 02:32:36,16,391
1493,2021-06-21 00:21:18,2021-06-22 02:05:09,16,391
1494,2021-06-08 20:26:09,2021-06-09 14:06:00,16,391
1495,2021-05-05 02:38:11,2021-05-06 03:04:38,16,391
1496,2021-06-13 10:02:34,2021-06-13 20:42:30,16,391
1497,2021-06-06 05:27:57,2021-06-06 20:08:52,16,391
1498,2021-05-06 08:28:38,2021-05-06 16:46:50,16,391
1499,2021-05-04 16:28:59,2021-05-05 19:06:29,16,391
1500,2021-05-15 22:33:57,2021-05-16 08:27:45,16,391
1501,2021-06-06 01:04:08,2021-06-06 12:21:46,16,391
1502,2021-05-30 18:25:08,2021-05-30 18:25:34,16,11
1503,2021-05-27 19:29:12,2021-05-27 19:29:33,16,12
1504,2021-06-06 03:05:32,2021-06-06 03:06:25,16,13
1505,2021-05-20 21:46:45,2021-05-20 21:48:05,16,13
1506,2021-05-23 04:43:24,2021-05-23 04:45:01,16,12
1507,2021-05-30 22:37:00,2021-05-30 22:37:24,16,13
1508,2021-05-18 16:39:56,2021-05-18 16:41:17,16,14
1509,2021-05-28 11:05:06,2021-05-28 11:05:53,16,15
1510,2021-06-15 17:13:32,2021-06-15 17:14:32,16,12
1511,2021-05-16 01:44:58,2021-05-16 01:46:25,16,14
1512,2021-05-14 07:37:01,2021-05-14 07:37:54,16,11
1513,2021-05-17 05:41:42,2021-05-17 05:42:59,16,12
1514,2021-05-04 21:23:31,2021-05-04 21:24:02,16,12
1515,2021-05-07 12:44:49,2021-05-07 12:46:16,16,11
1516,2021-06-14 17:47:03,2021-06-14 17:48:36,16,11
1517,2021-05-21 10:16:54,2021-05-21 10:17:38,16,13
1518,2021-06-03 10:43:33,2021-06-03 10:44:55,16,11
1519,2021-05-25 08:50:20,2021-05-25 08:51:34,16,15
1520,2021-05-06 03:35:33,2021-05-06 03:37:04,16,14
1521,2021-06-07 16:20:12,2021-06-07 16:20:34,16,12
1522,2021-06-13 10:00:06,2021-06-13 10:01:14,16,15
1523,2021-05-30 04:32:45,2021-05-30 04:34:07,16,15
1524,2021-06-02 14:19:17,2021-06-02 14:20:24,16,14
1525,2021-05-07 13:12:16,2021-05-07 13:13:13,16,13
1526,2021-05-21 09:51:17,2021-05-21 09:52:37,16,15
1527,2021-05-04 19:30:53,2021-05-04 19:31:30,16,14
1528,2021-05-19 15:26:23,2021-05-19 15:27:58,16,12
1529,2021-06-19 04:27:34,2021-06-19 04:28:21,16,11
1530,2021-05-30 02:39:02,2021-05-30 02:39:31,16,11
1531,2021-05-04 00:34:55,2021-05-04 00:35:16,16,12
1532,2021-05-28 04:21:02,2021-05-28 04:21:55,16,11
1533,2021-05-29 06:53:37,2021-05-29 06:54:25,16,14
1534,2021-05-07 02:30:55,2021-05-07 02:31:24,16,15
1535,2021-05-10 14:22:26,2021-05-10 14:23:12,16,14
1536,2021-05-25 21:35:03,2021-05-25 21:36:20,16,13
1537,2021-05-25 14:59:07,2021-05-25 15:00:46,16,11
1538,2021-06-06 11:59:03,2021-06-06 11:59:41,16,12
1539,2021-06-07 20:26:06,2021-06-07 20:27:32,16,12
1540,2021-05-22 09:18:35,2021-05-22 09:18:57,16,14
1541,2021-06-11 18:13:41,2021-06-11 18:14:05,16,14
1542,2021-05-18 06:24:13,2021-05-18 06:25:06,16,13
1543,2021-05-31 23:31:08,2021-05-31 23:31:34,16,15
1544,2021-05-22 17:03:14,2021-05-22 17:04:14,16,13
1545,2021-06-11 05:43:55,2021-06-11 05:44:59,16,15
1546,2021-06-08 16:33:19,2021-06-08 16:34:37,16,13
1547,2021-06-12 05:00:56,2021-06-12 05:01:44,16,11
1548,2021-05-08 23:50:41,2021-05-08 23:52:11,16,13
1549,2021-05-09 05:08:08,2021-05-09 05:09:29,16,11
1550,2021-05-30 00:25:05,2021-05-30 00:26:19,16,11
1551,2021-06-18 09:44:44,2021-06-18 09:46:11,16,11
1552,2021-06-04 10:08:55,2021-06-04 10:50:55,16,21
1553,2021-05-11 19:54:42,2021-05-11 20:47:42,16,25
1554,2021-05-29 21:45:52,2021-05-29 22:35:52,16,23
1555,2021-06-12 10:29:23,2021-06-12 12:02:23,16,21
1556,2021-05-16 19:41:08,2021-05-16 21:08:08,16,25
1557,2021-05-24 03:12:06,2021-05-24 04:23:06,16,18
1558,2021-06-12 23:21:53,2021-06-13 01:14:53,16,19
1559,2021-05-25 06:50:26,2021-05-25 08:43:26,16,17
1560,2021-05-05 05:24:41,2021-05-05 07:22:41,16,16
1561,2021-05-10 16:08:13,2021-05-10 18:05:13,16,17
1562,2021-05-18 18:19:30,2021-06-11 01:21:25,16,26
1563,2021-05-30 04:27:20,2021-05-31 05:59:23,17,118
1564,2021-06-16 22:50:26,2021-06-17 09:58:15,17,118
1565,2021-06-07 22:37:14,2021-06-08 07:32:26,17,118
1566,2021-05-16 10:37:22,2021-05-16 13:21:08,17,118
1567,2021-05-11 00:59:05,2021-05-11 16:47:11,17,118
1568,2021-05-30 10:25:03,2021-05-30 19:39:35,17,118
1569,2021-05-10 07:30:15,2021-05-10 19:37:10,17,118
1570,2021-06-04 04:24:19,2021-06-05 01:41:30,17,118
1571,2021-05-18 09:58:01,2021-05-18 20:06:08,17,118
1572,2021-05-04 02:41:13,2021-05-04 10:40:01,17,118
1573,2021-05-08 10:19:13,2021-05-08 20:50:00,17,118
1574,2021-05-15 04:24:12,2021-05-16 07:26:59,17,118
1575,2021-06-13 13:23:44,2021-06-14 01:02:34,17,118
1576,2021-05-26 13:40:41,2021-05-26 22:17:08,17,118
1577,2021-05-28 23:16:52,2021-05-29 22:09:29,17,118
1578,2021-05-09 17:04:50,2021-05-10 03:05:45,17,118
1579,2021-06-13 17:25:31,2021-06-14 17:17:07,17,118
1580,2021-06-18 12:11:47,2021-06-19 19:24:04,17,118
1581,2021-05-22 18:25:19,2021-05-23 15:16:10,17,118
1582,2021-05-19 20:16:29,2021-05-20 07:41:20,17,118
1583,2021-06-11 08:49:56,2021-06-11 20:05:47,17,118
1584,2021-05-12 11:50:28,2021-05-13 01:37:58,17,118
1585,2021-05-31 13:29:12,2021-06-01 01:34:25,17,118
1586,2021-05-23 07:15:33,2021-05-24 07:29:28,17,118
1587,2021-05-14 10:54:48,2021-05-14 19:18:52,17,118
1588,2021-06-14 01:58:08,2021-06-14 22:06:47,17,118
1589,2021-05-19 11:10:34,2021-05-20 10:56:19,17,118
1590,2021-06-17 17:05:43,2021-06-18 09:58:54,17,118
1591,2021-06-05 13:01:20,2021-06-05 19:10:54,17,118
1592,2021-05-30 02:57:34,2021-05-31 00:39:32,17,118
1593,2021-05-28 17:02:30,2021-05-28 17:02:59,17,13
1594,2021-05-24 15:20:27,2021-05-24 15:21:00,17,12
1595,2021-06-17 06:45:48,2021-06-17 06:47:19,17,15
1596,2021-05-19 12:36:38,2021-05-19 12:37:58,17,15
1597,2021-05-26 21:26:39,2021-05-26 21:28:03,17,12
1598,2021-05-20 19:46:04,2021-05-20 19:47:33,17,15
1599,2021-06-12 10:00:10,2021-06-12 10:01:22,17,13
1600,2021-05-18 20:26:10,2021-05-18 20:27:43,17,13
1601,2021-05-17 22:27:32,2021-05-17 22:27:54,17,13
1602,2021-05-31 19:49:51,2021-05-31 19:50:35,17,11
1603,2021-05-07 10:48:13,2021-05-07 10:49:00,17,13
1604,2021-05-24 11:28:23,2021-05-24 11:29:02,17,13
1605,2021-05-22 15:36:36,2021-05-22 15:37:42,17,12
1606,2021-05-31 11:34:14,2021-05-31 11:34:34,17,11
1607,2021-06-11 14:55:02,2021-06-11 14:55:31,17,14
1608,2021-05-18 17:15:08,2021-05-18 17:16:36,17,13
1609,2021-05-20 10:03:30,2021-05-20 10:04:56,17,11
1610,2021-05-25 16:39:07,2021-05-25 16:40:06,17,14
1611,2021-05-14 11:52:44,2021-05-14 11:53:50,17,13
1612,2021-05-09 09:24:36,2021-05-09 09:25:47,17,15
1613,2021-05-05 00:15:07,2021-05-05 00:15:45,17,11
1614,2021-05-14 10:13:28,2021-05-14 10:14:07,17,13
1615,2021-05-26 11:58:29,2021-05-26 11:58:53,17,12
1616,2021-06-04 13:21:17,2021-06-04 13:22:27,17,14
1617,2021-06-15 19:26:16,2021-06-15 19:26:56,17,12
1618,2021-05-05 01:59:41,2021-05-05 02:00:07,17,15
1619,2021-05-06 08:05:14,2021-05-06 08:05:36,17,12
1620,2021-05-07 23:43:40,2021-05-07 23:45:03,17,15
1621,2021-06-02 07:24:13,2021-06-02 07:25:03,17,15
1622,2021-05-04 13:55:11,2021-05-04 13:56:41,17,12
1623,2021-05-22 00:04:05,2021-05-22 00:04:27,17,15
1624,2021-06-16 13:35:20,2021-06-16 13:36:12,17,15
1625,2021-05-08 07:13:27,2021-05-08 07:14:56,17,14
1626,2021-05-08 02:03:35,2021-05-08 02:04:01,17,13
1627,2021-06-04 18:02:42,2021-06-04 18:03:36,17,12
1628,2021-06-02 02:21:53,2021-06-02 02:23:13,17,14
1629,2021-05-09 06:23:58,2021-05-09 06:25:17,17,13
1630,2021-05-10 00:26:44,2021-05-10 00:27:20,17,14
1631,2021-06-18 06:25:13,2021-06-18 06:26:28,17,13
1632,2021-06-03 07:06:55,2021-06-03 07:07:53,17,11
1633,2021-06-19 12:22:31,2021-06-19 12:23:52,17,15
1634,2021-05-30 11:57:57,2021-05-30 11:59:30,17,12
1635,2021-05-20 13:40:04,2021-05-20 13:41:39,17,15
1636,2021-06-15 13:18:13,2021-06-15 13:18:51,17,11
1637,2021-06-05 22:07:45,2021-06-05 22:08:59,17,15
1638,2021-05-03 19:27:26,2021-05-03 19:28:22,17,12
1639,2021-06-05 16:26:51,2021-06-05 16:27:53,17,14
1640,2021-05-08 06:50:12,2021-05-08 06:50:46,17,12
1641,2021-05-28 00:43:54,2021-05-28 00:45:04,17,11
1642,2021-06-11 00:02:25,2021-06-11 00:03:16,17,15
1643,2021-06-03 03:35:03,2021-06-03 05:25:03,17,22
1644,2021-06-03 21:25:50,2021-06-03 22:22:50,17,22
1645,2021-05-26 13:55:15,2021-05-26 15:07:15,17,20
1646,2021-06-09 00:49:53,2021-06-09 02:43:53,17,21
1647,2021-05-08 20:22:27,2021-05-08 20:59:27,17,22
1648,2021-06-08 04:10:14,2021-06-08 05:13:14,17,19
1649,2021-06-16 19:44:15,2021-06-16 20:14:15,17,17
1650,2021-05-23 22:10:43,2021-05-24 00:08:43,17,19
1651,2021-05-29 13:03:30,2021-05-29 14:14:30,17,17
1652,2021-05-04 20:34:17,2021-05-04 21:33:17,17,16
1653,2021-05-05 09:25:38,2021-05-05 10:12:38,17,51
1654,2021-05-05 09:25:38,2021-06-08 02:04:28,17,26
1655,2021-05-26 06:07:55,2021-05-26 14:44:30,18,106
1656,2021-05-29 16:34:48,2021-05-30 05:43:59,18,106
1657,2021-06-21 05:15:04,2021-06-21 20:15:01,18,106
1658,2021-05-16 15:20:07,2021-05-16 23:10:13,18,106
1659,2021-06-03 21:36:46,2021-06-04 18:34:47,18,106
1660,2021-05-22 04:52:31,2021-05-22 14:35:46,18,106
1661,2021-05-27 01:06:54,2021-05-27 16:11:46,18,106
1662,2021-05-31 08:02:43,2021-06-01 01:59:19,18,106
1663,2021-05-04 09:47:17,2021-05-04 23:54:47,18,106
1664,2021-06-20 00:38:38,2021-06-20 15:31:52,18,106
1665,2021-06-08 20:18:50,2021-06-09 12:26:42,18,106
1666,2021-05-18 07:17:25,2021-05-19 11:01:14,18,106
1667,2021-06-13 00:13:26,2021-06-13 08:08:09,18,106
1668,2021-05-17 00:06:49,2021-05-17 22:03:26,18,106
1669,2021-06-17 22:11:05,2021-06-18 12:58:45,18,106
1670,2021-06-10 05:35:19,2021-06-10 19:59:03,18,106
1671,2021-05-29 07:08:56,2021-05-29 20:31:16,18,106
1672,2021-06-17 14:25:54,2021-06-17 22:24:45,18,106
1673,2021-05-24 17:50:08,2021-05-25 15:29:34,18,106
1674,2021-05-23 00:49:39,2021-05-23 14:46:30,18,106
1675,2021-06-20 15:43:31,2021-06-21 00:26:40,18,106
1676,2021-05-22 10:34:55,2021-05-23 08:49:20,18,106
1677,2021-06-20 01:17:19,2021-06-20 22:26:12,18,106
1678,2021-05-30 12:11:28,2021-05-30 19:33:33,18,106
1679,2021-06-17 22:18:58,2021-06-18 19:47:05,18,106
1680,2021-05-08 22:26:31,2021-05-09 02:40:01,18,106
1681,2021-05-18 22:08:08,2021-05-19 15:17:59,18,106
1682,2021-06-09 22:33:38,2021-06-10 21:07:14,18,106
1683,2021-06-17 10:45:16,2021-06-17 15:23:53,18,106
1684,2021-05-10 21:44:42,2021-05-11 23:05:57,18,106
1685,2021-05-24 13:47:29,2021-05-24 13:48:49,18,12
1686,2021-06-01 10:49:59,2021-06-01 10:50:35,18,14
1687,2021-06-20 07:38:11,2021-06-20 07:39:32,18,14
1688,2021-06-21 07:10:30,2021-06-21 07:11:34,18,14
1689,2021-06-20 23:00:43,2021-06-20 23:01:34,18,14
1690,2021-06-07 13:27:30,2021-06-07 13:28:37,18,13
1691,2021-05-24 03:12:51,2021-05-24 03:13:11,18,15
1692,2021-06-15 07:45:05,2021-06-15 07:46:33,18,12
1693,2021-05-20 00:37:14,2021-05-20 00:38:04,18,13
1694,2021-06-20 20:08:46,2021-06-20 20:09:41,18,15
1695,2021-05-29 14:48:29,2021-05-29 14:49:50,18,15
1696,2021-05-11 17:59:25,2021-05-11 18:00:10,18,12
1697,2021-06-11 00:58:24,2021-06-11 00:59:56,18,11
1698,2021-05-23 08:51:38,2021-05-23 08:53:04,18,15
1699,2021-05-18 12:44:04,2021-05-18 12:44:40,18,14
1700,2021-05-09 05:51:17,2021-05-09 05:52:13,18,15
1701,2021-05-31 15:31:12,2021-05-31 15:32:37,18,13
1702,2021-06-06 12:18:42,2021-06-06 12:19:44,18,14
1703,2021-06-05 06:56:06,2021-06-05 06:57:20,18,14
1704,2021-06-13 21:59:12,2021-06-13 22:00:22,18,13
1705,2021-06-09 19:27:56,2021-06-09 19:29:28,18,12
1706,2021-05-15 11:55:17,2021-05-15 11:56:56,18,14
1707,2021-05-21 01:01:16,2021-05-21 01:02:55,18,15
1708,2021-05-28 10:47:36,2021-05-28 10:48:59,18,14
1709,2021-05-31 09:57:10,2021-05-31 09:58:08,18,15
1710,2021-06-19 13:53:54,2021-06-19 13:54:46,18,11
1711,2021-06-05 19:35:17,2021-06-05 19:35:50,18,14
1712,2021-05-05 16:09:56,2021-05-05 16:10:33,18,13
1713,2021-05-28 17:35:55,2021-05-28 17:37:23,18,11
1714,2021-05-29 23:28:55,2021-05-29 23:30:05,18,14
1715,2021-06-07 12:57:16,2021-06-07 12:57:50,18,14
1716,2021-06-18 23:17:42,2021-06-18 23:18:43,18,12
1717,2021-05-25 09:31:31,2021-05-25 09:32:44,18,12
1718,2021-05-06 12:10:43,2021-05-06 12:11:12,18,14
1719,2021-05-07 05:18:05,2021-05-07 05:18:47,18,15
1720,2021-05-31 03:18:05,2021-05-31 03:18:47,18,15
1721,2021-05-09 17:04:25,2021-05-09 17:05:13,18,15
